@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,article-number,pii,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/52049122105', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/52049122105?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=52049122105&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=52049122105&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/52049122105,SCOPUS_ID:52049122105,2-s2.0-52049122105,IFAO: Spatial decision support services for facility network transformation,Yin W.,"Proceedings - 2008 IEEE International Conference on Services Computing, SCC 2008",,,2,,451-458,2008-09-24,2008,10.1109/SCC.2008.42,2,"[{'@_fa': 'true', 'affilname': 'IBM Research - China', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,18500165400,0,False,,,4578554,,"[{'@_fa': 'true', '$': '9780769532837'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/51849161945', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/51849161945?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51849161945&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51849161945&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/51849161945,SCOPUS_ID:51849161945,2-s2.0-51849161945,Real time implementation of NARMA L2 feedback linearization and smoothed NARMA L2 controls of a single link manipulator,Wahyudi ,"Proceedings of the International Conference on Computer and Communication Engineering 2008, ICCCE08: Global Links for Human Development",,,,,691-697,2008-09-22,2008,10.1109/ICCCE.2008.4580693,8,"[{'@_fa': 'true', 'affilname': 'International Islamic University Malaysia', 'affiliation-city': 'Kuala Lumpur', 'affiliation-country': 'Malaysia'}]",Conference Proceeding,cp,Conference Paper,12100156813,0,False,,,4580693,,"[{'@_fa': 'true', '$': '9781424416929'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/51849132753', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/51849132753?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51849132753&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51849132753&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/51849132753,SCOPUS_ID:51849132753,2-s2.0-51849132753,Interleaved pixel lookup for embedded computer vision,Yamaguchi K.,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,,,,2008-09-22,2008,10.1109/CVPRW.2008.4563152,0,"[{'@_fa': 'true', 'affilname': 'The University of Tokyo', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}]",Conference Proceeding,cp,Conference Paper,12100156826,0,False,,,4563152,,"[{'@_fa': 'true', '$': '9781424423408'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/50849145174', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/50849145174?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50849145174&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=50849145174&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/50849145174,SCOPUS_ID:50849145174,2-s2.0-50849145174,Short-term prediction of rain attenuation level and volatility in Earth-to-Satellite links at EHF band,De Montera L.,Nonlinear Processes in Geophysics,10235809,16077946,15,4,631-643,2008-07-01,1 July 2008,10.5194/npg-15-631-2008,17,"[{'@_fa': 'true', 'affilname': 'Laboratoire Atmosphères, Milieux, Observations Spatiales', 'affiliation-city': 'Guyancourt', 'affiliation-country': 'France'}]",Journal,ar,Article,28529,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/45149115110', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/45149115110?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=45149115110&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=45149115110&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/45149115110,SCOPUS_ID:45149115110,2-s2.0-45149115110,A decision support model for the selection of best value information technology procurement method,Perera S.,Electronic Journal of Information Technology in Construction,14036835,14006529,13,,224-243,2008-06-01,June 2008,,8,"[{'@_fa': 'true', 'affilname': 'Ulster University', 'affiliation-city': 'Coleraine', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,15072,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/42549143443', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/42549143443?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=42549143443&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=42549143443&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/42549143443,SCOPUS_ID:42549143443,2-s2.0-42549143443,PSECMAC: A novel self-organizing multiresolution associative memory architecture,Teddy S.D.,IEEE Transactions on Neural Networks,10459227,,19,4,689-712,2008-04-01,April 2008,10.1109/TNN.2007.912300,28,"[{'@_fa': 'true', 'affilname': 'School of Computer Science and Engineering', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}, {'@_fa': 'true', 'affilname': 'A-Star, Institute for Infocomm Research', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,24243,0,False,,,,,,18390313
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84910131028', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84910131028?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84910131028&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84910131028&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84910131028,SCOPUS_ID:84910131028,2-s2.0-84910131028,Retail banking e-services management optimization research for real-time decision support using BDI software agents,Dilijonas D.,"20th International Conference EURO Mini Conference ""Continuous Optimization and Knowledge-Based Technologies"", EurOPT 2008",,,,,119-124,2008-01-01,2008,,1,"[{'@_fa': 'true', 'affilname': 'Vilniaus Universitetas', 'affiliation-city': 'Vilnius', 'affiliation-country': 'Lithuania'}]",Conference Proceeding,cp,Conference Paper,21100346028,0,False,,,,,"[{'@_fa': 'true', '$': '9789955282839'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84888382781', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84888382781?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84888382781&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888382781&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84888382781,SCOPUS_ID:84888382781,2-s2.0-84888382781,Stock price prediction based on neurofuzzy system for Thai stock index,Radeerom M.,Lecture Notes in Engineering and Computer Science,20780958,,,,833-838,2007-12-01,2007,,1,"[{'@_fa': 'true', 'affilname': 'Rangsit University', 'affiliation-city': 'Pathum Thani', 'affiliation-country': 'Thailand'}]",Conference Proceeding,cp,Conference Paper,21100218002,0,False,,,,,"[{'@_fa': 'true', '$': '9789889867140'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/36349001777', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/36349001777?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36349001777&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=36349001777&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/36349001777,SCOPUS_ID:36349001777,2-s2.0-36349001777,Applications of nature-inspired intelligence in finance,Vasiliadis V.,IFIP International Federation for Information Processing,15715736,,247,,187-194,2007-11-27,2007,10.1007/978-0-387-74161-1_20,1,"[{'@_fa': 'true', 'affilname': 'University of the Aegean', 'affiliation-city': 'Mytilene', 'affiliation-country': 'Greece'}]",Book Series,cp,Conference Paper,4900153501,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",,,"[{'@_fa': 'true', '$': '0387741607'}, {'@_fa': 'true', '$': '9780387741604'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34548756244', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34548756244?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548756244&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34548756244&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/34548756244,SCOPUS_ID:34548756244,2-s2.0-34548756244,A review of two industrial deployments of multi-criteria decision-making systems at general electric,Subbu R.,"Proceedings of the 2007 IEEE Symposium on Computational Intelligence in Multicriteria Decision Making, MCDM 2007",,,,,136-145,2007-09-25,2007,10.1109/MCDM.2007.369428,8,"[{'@_fa': 'true', 'affilname': 'GE Global Research', 'affiliation-city': 'Niskayuna', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,7700153214,0,False,,,4222994,,"[{'@_fa': 'true', '$': '1424407028'}, {'@_fa': 'true', '$': '9781424407026'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/39549114264', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/39549114264?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=39549114264&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=39549114264&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/39549114264,SCOPUS_ID:39549114264,2-s2.0-39549114264,Integration of geographical information systems and artificial intelligence technic to support banking industry decision taking,dos Santos Carnasciali A.,Boletim de Ciencias Geodesicas,14134853,,13,2,353-368,2007-07-01,July 2007,,2,"[{'@_fa': 'true', 'affilname': 'Universidade Federal do Parana', 'affiliation-city': 'Curitiba', 'affiliation-country': 'Brazil'}]",Journal,ar,Article,145734,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34248174809', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34248174809?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34248174809&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34248174809&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/34248174809,SCOPUS_ID:34248174809,2-s2.0-34248174809,Design of artificial neural network model for analysing of a self-acting parallel surface thrust bearing,Yildirim S.,Industrial Lubrication and Tribology,00368792,,59,2,69-76,2007-05-14,2007,10.1108/00368790710731864,1,"[{'@_fa': 'true', 'affilname': 'Erciyes Üniversitesi', 'affiliation-city': 'Kayseri', 'affiliation-country': 'Turkey'}]",Journal,ar,Article,20389,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34147128154', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34147128154?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34147128154&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34147128154&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/34147128154,SCOPUS_ID:34147128154,2-s2.0-34147128154,Envisioning intelligent information technologies through the prism of Web intelligence,Zhong N.,Communications of the ACM,00010782,15577317,50,3,89-94,2007-04-16,2007,10.1145/1226736.1226741,58,"[{'@_fa': 'true', 'affilname': 'Maebashi Institute of Technology', 'affiliation-city': 'Maebashi', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Beijing University of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Knowledge Information Systems Laboratory', 'affiliation-city': None, 'affiliation-country': 'Japan'}]",Journal,ar,Article,13675,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84895895092', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84895895092?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84895895092&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84895895092&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84895895092,SCOPUS_ID:84895895092,2-s2.0-84895895092,MIPRO 2007 - 30th Jubilee International Convention: Computers in Technical Systems and Intelligent Systems,,MIPRO 2007 - 30th Jubilee International Convention Proceedings: Computers in Technical Systems and Intelligent Systems,,,3,,,2007-01-01,2007,,0,,Conference Proceeding,cr,Conference Review,21100294606,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84895887498', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84895887498?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84895887498&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84895887498&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84895887498,SCOPUS_ID:84895887498,2-s2.0-84895887498,"MIPRO 2007 - 30th Jubilee International Convention: Microelectronics, Electronics and Electronic Technologies, Hypermedia and Grid Systems, MEET /HGS",,"MIPRO 2007 - 30th Jubilee International Convention Proceedings: Microelectronics, Electronics and Electronic Technologies, Hypermedia and Grid Systems, MEE /HGS",,,1,,,2007-01-01,2007,,0,,Conference Proceeding,cr,Conference Review,21100294615,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84895879226', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84895879226?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84895879226&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84895879226&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84895879226,SCOPUS_ID:84895879226,2-s2.0-84895879226,MIPRO 2007 - 30th Jubilee International Convention: Telecommunications and Information,,MIPRO 2007 - 30th Jubilee International Convention Proceedings: Telecommunications and Information,,,2,,,2007-01-01,2007,,0,,Conference Proceeding,cr,Conference Review,21100294611,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84895871032', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84895871032?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84895871032&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84895871032&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84895871032,SCOPUS_ID:84895871032,2-s2.0-84895871032,MIPRO 2007 - 30th Jubilee International Convention: Computers in Education,,MIPRO 2007 - 30th Jubilee International Convention Proceedings: Computers in Education,,,4,,,2007-01-01,2007,,0,,Conference Proceeding,cr,Conference Review,21100294607,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/46249091355', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/46249091355?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=46249091355&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=46249091355&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/46249091355,SCOPUS_ID:46249091355,2-s2.0-46249091355,Short term load forecasting using a hybrid neural network,Yap K.S.,"First International Power and Energy Conference, (PECon 2006) Proceedings",,,,,123-128,2006-12-01,2006,10.1109/PECON.2006.346632,7,"[{'@_fa': 'true', 'affilname': 'Universiti Tenaga Nasional', 'affiliation-city': 'Kajang', 'affiliation-country': 'Malaysia'}]",Conference Proceeding,cp,Conference Paper,11800154531,0,False,,,4154476,,"[{'@_fa': 'true', '$': '1424402735'}, {'@_fa': 'true', '$': '9781424402731'}]",
