@_fa,link,prism:url,dc:identifier,eid,dc:title,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,dc:creator,prism:doi,pii,affiliation,article-number,freetoread,freetoreadLabel,prism:issueIdentifier,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85131132121', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85131132121?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131132121&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131132121&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0045790622002634'}",https://api.elsevier.com/content/abstract/scopus_id/85131132121,SCOPUS_ID:85131132121,2-s2.0-85131132121,Real-time DDoS flooding attack detection in intelligent transportation systems,Computers and Electrical Engineering,00457906,,,101,,2022-07-01,July 2022,0,Journal,ar,Article,18159,0,False,Karthikeyan H.,10.1016/j.compeleceng.2022.107995,S0045790622002634,"[{'@_fa': 'true', 'affilname': 'SRM Institute of Science and Technology', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",107995,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85131055538', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85131055538?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131055538&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131055538&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0968090X22001139'}",https://api.elsevier.com/content/abstract/scopus_id/85131055538,SCOPUS_ID:85131055538,2-s2.0-85131055538,Learning the max pressure control for urban traffic networks considering the phase switching loss,Transportation Research Part C: Emerging Technologies,0968090X,,,140,,2022-07-01,July 2022,0,Journal,ar,Article,20893,0,False,Wang X.,10.1016/j.trc.2022.103670,S0968090X22001139,"[{'@_fa': 'true', 'affilname': 'University of Michigan, Ann Arbor', 'affiliation-city': 'Ann Arbor', 'affiliation-country': 'United States'}]",103670,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85127092227', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85127092227?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127092227&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127092227&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85127092227,SCOPUS_ID:85127092227,2-s2.0-85127092227,Telemedical transport layer security based platform for cardiac arrhythmia classification using quadratic time–frequency analysis of HRV signal,Journal of Supercomputing,09208542,15730484,,78,13680-13709,2022-07-01,July 2022,0,Journal,ar,Article,25623,0,False,Hadj Ahmed I.,10.1007/s11227-022-04387-6,,"[{'@_fa': 'true', 'affilname': 'Université Abou Bekr Belkaid Tlemcen', 'affiliation-city': 'Tlemcen', 'affiliation-country': 'Algeria'}, {'@_fa': 'true', 'affilname': 'Inserm', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",11,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85107195165', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85107195165?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107195165&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107195165&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85107195165,SCOPUS_ID:85107195165,2-s2.0-85107195165,A Hybrid Prediction Method for Realistic Network Traffic With Temporal Convolutional Network and LSTM,IEEE Transactions on Automation Science and Engineering,15455955,15583783,,19,1869-1879,2022-07-01,1 July 2022,3,Journal,ar,Article,17340,0,False,Bi J.,10.1109/TASE.2021.3077537,,"[{'@_fa': 'true', 'affilname': 'Beijing University of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,,,3,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133835771', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133835771?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133835771&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133835771&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133835771,SCOPUS_ID:85133835771,2-s2.0-85133835771,Complexity of Factor Analysis for Particulate Matter (PM) Data: A Measurement Based Case Study in Delhi-NCR,ACM International Conference Proceeding Series,,,"[{'@_fa': 'true', '$': '9781450393478'}]",Par F180472,45-56,2022-06-29,29 June 2022,0,Conference Proceeding,cp,Conference Paper,21101095901,1,True,Abidi I.,10.1145/3530190.3534808,,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology Delhi', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133936514', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133936514?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133936514&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133936514&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133936514,SCOPUS_ID:85133936514,2-s2.0-85133936514,Non-intrusive load monitoring: A promising path to the society for responsible energy utilization and sustainability,e-Energy 2022 - Proceedings of the 2022 13th ACM International Conference on Future Energy Systems,,,"[{'@_fa': 'true', '$': '9781450393973'}]",,594-596,2022-06-28,28 June 2022,0,Conference Proceeding,cp,Conference Paper,21101095990,1,True,Rajendiran G.,10.1145/3538637.3539635,,"[{'@_fa': 'true', 'affilname': 'Atsuya Technologies Pvt. Ltd', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134033910', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134033910?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134033910&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134033910&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134033910,SCOPUS_ID:85134033910,2-s2.0-85134033910,Real-time camera analytics for enhancing traffic intersection safety,"MobiSys 2022 - Proceedings of the 2022 20th Annual International Conference on Mobile Systems, Applications and Services",,,"[{'@_fa': 'true', '$': '9781450391856'}]",,630-631,2022-06-27,27 June 2022,0,Conference Proceeding,cp,Conference Paper,21101096326,1,True,Ghasemi M.,10.1145/3498361.3538669,,"[{'@_fa': 'true', 'affilname': 'Columbia University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133363012', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133363012?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133363012&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133363012&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133363012,SCOPUS_ID:85133363012,2-s2.0-85133363012,Specific Ionic Recognition Using Fig's Xylem/Phloem Vessel as a Novel and Applicable Device: Lab-on-a Xylem/Phloem,ACS Omega,,24701343,,7,20596-20604,2022-06-21,21 June 2022,0,Journal,ar,Article,21100828963,1,True,Maghsoudi N.,10.1021/acsomega.2c00589,,"[{'@_fa': 'true', 'affilname': 'Shiraz University', 'affiliation-city': 'Shiraz', 'affiliation-country': 'Iran'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",24,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85131901853', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85131901853?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131901853&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131901853&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85131901853,SCOPUS_ID:85131901853,2-s2.0-85131901853,The review of image processing and edge computing for intelligent transportation system,Journal of Image and Graphics,10068961,,,27,1743-1767,2022-06-16,16 June 2022,0,Journal,re,Review,21101021717,0,False,Cao X.,10.11834/jig.211266,,"[{'@_fa': 'true', 'affilname': 'Tongji University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",,,,6,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133214361', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133214361?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133214361&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133214361&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133214361,SCOPUS_ID:85133214361,2-s2.0-85133214361,The association of exposure to DREAMS on sexually acquiring or transmitting HIV amongst adolescent girls and young women living in rural South Africa,AIDS,02699370,14735571,,36,S39-S49,2022-06-15,15 June 2022,0,Journal,ar,Article,21309,1,True,Mthiyane N.,10.1097/QAD.0000000000003156,,"[{'@_fa': 'true', 'affilname': 'Africa Health Research Institute', 'affiliation-city': 'Durban', 'affiliation-country': 'South Africa'}, {'@_fa': 'true', 'affilname': 'University College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,35766574
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132023646', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132023646?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132023646&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132023646&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132023646,SCOPUS_ID:85132023646,2-s2.0-85132023646,Spatial-Temporal Graph Data Mining for IoT-Enabled Air Mobility Prediction,IEEE Internet of Things Journal,,23274662,,9,9232-9240,2022-06-15,15 June 2022,2,Journal,ar,Article,21100338350,0,False,Jiang Y.,10.1109/JIOT.2021.3090265,,"[{'@_fa': 'true', 'affilname': 'Embry-Riddle Aeronautical University', 'affiliation-city': 'Daytona Beach', 'affiliation-country': 'United States'}]",,,,12,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132011511', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132011511?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132011511&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132011511&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132011511,SCOPUS_ID:85132011511,2-s2.0-85132011511,A Taxonomy of Machine-Learning-Based Intrusion Detection Systems for the Internet of Things: A Survey,IEEE Internet of Things Journal,,23274662,,9,9444-9466,2022-06-15,15 June 2022,0,Journal,ar,Article,21100338350,0,False,Jamalipour A.,10.1109/JIOT.2021.3126811,,"[{'@_fa': 'true', 'affilname': 'Faculty of Engineering', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]",,,,12,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133303054', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133303054?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133303054&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133303054&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133303054,SCOPUS_ID:85133303054,2-s2.0-85133303054,Design of a general complex problem-solving architecture based on task management and predictive optimization,International Journal of Distributed Sensor Networks,15501329,15501477,,18,,2022-06-01,June 2022,0,Journal,ar,Article,5800173381,1,True,Ahmad S.,10.1177/15501329221107868,,"[{'@_fa': 'true', 'affilname': 'Gachon University', 'affiliation-city': 'Seongnam', 'affiliation-country': 'South Korea'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",6,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132393740', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132393740?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132393740&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132393740&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132393740,SCOPUS_ID:85132393740,2-s2.0-85132393740,The Dual Role of Artificial Intelligence in Developing Smart Cities,Smart Cities,,26246511,,5,728-755,2022-06-01,June 2022,0,Journal,ar,Article,21101068929,1,True,Zamponi M.E.,10.3390/smartcities5020038,,"[{'@_fa': 'true', 'affilname': 'Università Cattolica del Sacro Cuore, Campus di Roma', 'affiliation-city': 'Rome', 'affiliation-country': 'Italy'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",2,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132269590', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132269590?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132269590&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132269590&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132269590,SCOPUS_ID:85132269590,2-s2.0-85132269590,Probabilistic Traffic Motion Labeling for Multi-Modal Vehicle Route Prediction,Sensors,14248220,,,22,,2022-06-01,June-2 2022,0,Journal,ar,Article,130124,1,True,Fernández A.F.,10.3390/s22124498,,"[{'@_fa': 'true', 'affilname': 'Technische Hochschule Ingolstadt', 'affiliation-city': 'Ingolstadt', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Universidad de Castilla-La Mancha', 'affiliation-city': 'Ciudad Real', 'affiliation-country': 'Spain'}]",4498,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",12,35746294
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132169551', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132169551?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132169551&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132169551&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132169551,SCOPUS_ID:85132169551,2-s2.0-85132169551,Real-Time Sound Source Localization for Low-Power IoT Devices Based on Multi-Stream CNN,Sensors,14248220,,,22,,2022-06-01,June-2 2022,0,Journal,ar,Article,130124,1,True,Ko J.,10.3390/s22124650,,"[{'@_fa': 'true', 'affilname': 'Gachon University', 'affiliation-city': 'Seongnam', 'affiliation-country': 'South Korea'}]",4650,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",12,35746430
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132039301', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132039301?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132039301&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132039301&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132039301,SCOPUS_ID:85132039301,2-s2.0-85132039301,Biomedical Research and Informatics Living Laboratory for Innovative Advances of New Technologies in Community Mobility Rehabilitation: Protocol for Evaluation and Rehabilitation of Mobility Across Continuums of Care,JMIR Research Protocols,,19290748,,11,,2022-06-01,1 June 2022,0,Journal,ar,Article,21100967335,1,True,Ahmed S.,10.2196/12506,,"[{'@_fa': 'true', 'affilname': 'Centre de Recherche Interdisciplinaire en Réadaptation du Montréal Métropolitain', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}, {'@_fa': 'true', 'affilname': ""L'Institut de Recherche du Centre Universitaire de Santé McGill"", 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}, {'@_fa': 'true', 'affilname': 'McGill Faculty of Medicine and Health Sciences', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}]",e12506,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",6,
