@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,pii,article-number,prism:issueIdentifier,freetoread,freetoreadLabel,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85131815222', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85131815222?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131815222&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131815222&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85131815222,SCOPUS_ID:85131815222,2-s2.0-85131815222,Environment Classification Using Machine Learning Methods for Eco-Driving Strategies in Intelligent Vehicles,Julio-Rodríguez J.D.C.,Applied Sciences (Switzerland),,20763417,,12,,2022-06-01,June-1 2022,10.3390/app12115578,0,"[{'@_fa': 'true', 'affilname': 'Rheinisch-Westfälische Technische Hochschule Aachen', 'affiliation-city': 'Aachen', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Tecnologico de Monterrey', 'affiliation-city': 'Monterrey', 'affiliation-country': 'Mexico'}]",Journal,ar,Article,21100829268,1,True,,5578,11,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85129226983', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85129226983?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129226983&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129226983&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85129226983,SCOPUS_ID:85129226983,2-s2.0-85129226983,Development of a Simulator for Prototyping Reinforcement Learning-Based Autonomous Cars,Holen M.,Informatics,,22279709,,9,,2022-06-01,June 2022,10.3390/informatics9020033,0,"[{'@_fa': 'true', 'affilname': 'University of Agder', 'affiliation-city': 'Kristiansand', 'affiliation-country': 'Norway'}]",Journal,ar,Article,21100897717,1,True,,33,2,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85128993429', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85128993429?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128993429&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128993429&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85128993429,SCOPUS_ID:85128993429,2-s2.0-85128993429,Real-Time Embedded Implementation of Improved Object Detector for Resource-Constrained Devices,Ravi N.,Journal of Low Power Electronics and Applications,,20799268,,12,,2022-06-01,June 2022,10.3390/jlpea12020021,0,"[{'@_fa': 'true', 'affilname': 'Indiana University-Purdue University Indianapolis', 'affiliation-city': 'Indianapolis', 'affiliation-country': 'United States'}]",Journal,ar,Article,21100332242,1,True,,21,2,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85128243118', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85128243118?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128243118&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128243118&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0924271622000971'}",https://api.elsevier.com/content/abstract/scopus_id/85128243118,SCOPUS_ID:85128243118,2-s2.0-85128243118,Vision based crown loss estimation for individual trees with remote aerial robots,Ho B.,ISPRS Journal of Photogrammetry and Remote Sensing,09242716,,,188,75-88,2022-06-01,June 2022,10.1016/j.isprsjprs.2022.04.002,0,"[{'@_fa': 'true', 'affilname': 'Imperial College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,29161,1,True,S0924271622000971,,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85128181273', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85128181273?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128181273&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128181273&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0952197622001063'}",https://api.elsevier.com/content/abstract/scopus_id/85128181273,SCOPUS_ID:85128181273,2-s2.0-85128181273,Heuristic-driven strategy for boosting aerial photography with multi-UAV-aided Internet-of-Things platforms,Mohamadi H.E.,Engineering Applications of Artificial Intelligence,09521976,,,112,,2022-06-01,June 2022,10.1016/j.engappai.2022.104854,0,"[{'@_fa': 'true', 'affilname': 'Université Blida 1', 'affiliation-city': 'Blida', 'affiliation-country': 'Algeria'}, {'@_fa': 'true', 'affilname': 'École de Technologie Supérieure', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}]",Journal,ar,Article,24182,0,False,S0952197622001063,104854,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118618543', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118618543?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118618543&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118618543&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118618543,SCOPUS_ID:85118618543,2-s2.0-85118618543,Simple But Effective: Upper-Body Geometric Features for Traffic Command Gesture Recognition,Wang S.,IEEE Transactions on Human-Machine Systems,21682291,21682305,,52,423-434,2022-06-01,1 June 2022,10.1109/THMS.2021.3121649,0,"[{'@_fa': 'true', 'affilname': 'Tsinghua University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,21100285028,0,False,,,3,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85101481110', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85101481110?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101481110&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101481110&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85101481110,SCOPUS_ID:85101481110,2-s2.0-85101481110,Deep Reinforcement Learning for Autonomous Driving: A Survey,Kiran B.R.,IEEE Transactions on Intelligent Transportation Systems,15249050,15580016,,23,4909-4926,2022-06-01,1 June 2022,10.1109/TITS.2021.3054625,51,"[{'@_fa': 'true', 'affilname': 'Navya', 'affiliation-city': 'Courbevoie', 'affiliation-country': 'France'}]",Journal,ar,Article,18378,0,False,,,6,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85131435020', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85131435020?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131435020&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131435020&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85131435020,SCOPUS_ID:85131435020,2-s2.0-85131435020,An Intelligent Self-Driving Truck System for Highway Transportation,Wang D.,Frontiers in Neurorobotics,,16625218,,16,,2022-05-13,13 May 2022,10.3389/fnbot.2022.843026,0,"[{'@_fa': 'true', 'affilname': 'The University of Hong Kong', 'affiliation-city': 'Pokfulam', 'affiliation-country': 'Hong Kong'}]",Journal,ar,Article,21100199837,1,True,,843026,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132967079', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132967079?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132967079&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132967079&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132967079,SCOPUS_ID:85132967079,2-s2.0-85132967079,A Detailed Overview of 6G and Related Technologies,Jumani M.A.,Electrica,,26199831,,22,321-328,2022-05-01,May 2022,10.54614/electrica.2022.21069,0,"[{'@_fa': 'true', 'affilname': 'National University of Computer and Emerging Sciences Karachi', 'affiliation-city': 'Karachi', 'affiliation-country': 'Pakistan'}]",Journal,re,Review,21100928807,0,False,,,2,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85131332318', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85131332318?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131332318&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131332318&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85131332318,SCOPUS_ID:85131332318,2-s2.0-85131332318,Multi-sensor fusion algorithm in cooperative vehicle-infrastructure system for blind spot warning,Xiang C.,International Journal of Distributed Sensor Networks,15501329,15501477,,18,,2022-05-01,May 2022,10.1177/15501329221100412,0,"[{'@_fa': 'true', 'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'China Telecommunications', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,5800173381,1,True,,,5,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85130539941', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85130539941?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130539941&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130539941&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85130539941,SCOPUS_ID:85130539941,2-s2.0-85130539941,Task Offloading Strategy Based on Mobile Edge Computing in UAV Network,Qi W.,Entropy,,10994300,,24,,2022-05-01,May 2022,10.3390/e24050736,0,"[{'@_fa': 'true', 'affilname': 'Jiangsu Union Technical Institute', 'affiliation-city': 'Xuzhou', 'affiliation-country': 'China'}]",Journal,ar,Article,13715,1,True,,736,5,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85130129132', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85130129132?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130129132&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130129132&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85130129132,SCOPUS_ID:85130129132,2-s2.0-85130129132,Developing a More Reliable Aerial Photography-Based Method for Acquiring Freeway Traffic Data,Zhang C.,Remote Sensing,,20724292,,14,,2022-05-01,May-1 2022,10.3390/rs14092202,0,"[{'@_fa': 'true', 'affilname': ""Chang'an University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Ministry of Education China', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,86430,1,True,,2202,9,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85129497859', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85129497859?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129497859&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129497859&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85129497859,SCOPUS_ID:85129497859,2-s2.0-85129497859,Near-Optimal Vehicular Crowdsensing Task Allocation Empowered by Deep Reinforcement Learning,Xiang C.C.,Jisuanji Xuebao/Chinese Journal of Computers,02544164,,,45,918-934,2022-05-01,May 2022,10.11897/SP.J.1016.2022.00918,0,"[{'@_fa': 'true', 'affilname': 'Chongqing University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",Journal,ar,Article,26131,0,False,,,5,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85128926409', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85128926409?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128926409&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128926409&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85128926409,SCOPUS_ID:85128926409,2-s2.0-85128926409,"Continual Learning for Real-World Autonomous Systems: Algorithms, Challenges and Frameworks",Shaheen K.,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,15730409,,105,,2022-05-01,May 2022,10.1007/s10846-022-01603-6,0,"[{'@_fa': 'true', 'affilname': 'School of Electrical Engineering and Computer Science', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}]",Journal,ar,Article,24360,0,False,,9,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85128563043', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85128563043?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128563043&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128563043&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85128563043,SCOPUS_ID:85128563043,2-s2.0-85128563043,Real-Time Fault Detection and Condition Monitoring for Industrial Autonomous Transfer Vehicles Utilizing Edge Artificial Intelligence,Gültekin Ö.,Sensors,14248220,,,22,,2022-05-01,May-1 2022,10.3390/s22093208,0,"[{'@_fa': 'true', 'affilname': 'Eskişehir Osmangazi Üniversitesi', 'affiliation-city': 'Eskisehir', 'affiliation-country': 'Turkey'}]",Journal,ar,Article,130124,1,True,,3208,9,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",35590898
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123949491', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123949491?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123949491&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123949491&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1084804522000108'}",https://api.elsevier.com/content/abstract/scopus_id/85123949491,SCOPUS_ID:85123949491,2-s2.0-85123949491,Survey on computation offloading in UAV-Enabled mobile edge computing,Huda S.M.A.,Journal of Network and Computer Applications,10848045,10958592,,201,,2022-05-01,May 2022,10.1016/j.jnca.2022.103341,8,"[{'@_fa': 'true', 'affilname': 'Chosun University', 'affiliation-city': 'Gwangju', 'affiliation-country': 'South Korea'}]",Journal,re,Review,27277,1,True,S1084804522000108,103341,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118553186', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118553186?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118553186&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118553186&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118553186,SCOPUS_ID:85118553186,2-s2.0-85118553186,"Joint Resource, Deployment, and Caching Optimization for AR Applications in Dynamic UAV NOMA Networks",Zhang T.,IEEE Transactions on Wireless Communications,15361276,15582248,,21,3409-3422,2022-05-01,1 May 2022,10.1109/TWC.2021.3121584,1,"[{'@_fa': 'true', 'affilname': 'Beijing University of Posts and Telecommunications', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,18933,0,False,,,5,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85129881168', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85129881168?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129881168&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129881168&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85129881168,SCOPUS_ID:85129881168,2-s2.0-85129881168,Neural Control and Online Learning for Speed Adaptation of Unmanned Aerial Vehicles,Jaiton V.,Frontiers in Neural Circuits,16625110,,,16,,2022-04-25,25 April 2022,10.3389/fncir.2022.839361,0,"[{'@_fa': 'true', 'affilname': 'Vidyasirimedhi Institute of Science and Technology', 'affiliation-city': 'Rayong', 'affiliation-country': 'Thailand'}]",Journal,ar,Article,19700175165,1,True,,839361,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",35547643
