@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,prism:issueIdentifier,article-number,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122427364', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122427364?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122427364&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122427364&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0306261921015865'}",https://api.elsevier.com/content/abstract/scopus_id/85122427364,SCOPUS_ID:85122427364,2-s2.0-85122427364,Real-time monitoring of occupancy activities and window opening within buildings using an integrated deep learning-based approach for reducing energy demand,Tien P.W.,Applied Energy,,308,,2022-02-15,15 February 2022,10.1016/j.apenergy.2021.118336,S0306261921015865,0,"[{'@_fa': 'true', 'affilname': 'University of Nottingham', 'affiliation-city': 'Nottingham', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,28801,0,False,,,03062619,,118336,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119961419', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119961419?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119961419&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119961419&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1389128621005119'}",https://api.elsevier.com/content/abstract/scopus_id/85119961419,SCOPUS_ID:85119961419,2-s2.0-85119961419,LightLog: A lightweight temporal convolutional network for log anomaly detection on the edge,Wang Z.,Computer Networks,,203,,2022-02-11,11 February 2022,10.1016/j.comnet.2021.108616,S1389128621005119,0,"[{'@_fa': 'true', 'affilname': 'Dalian University', 'affiliation-city': 'Dalian', 'affiliation-country': 'China'}]",Journal,ar,Article,26811,0,False,,,13891286,,108616,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85124167260', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85124167260?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124167260&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124167260&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85124167260,SCOPUS_ID:85124167260,2-s2.0-85124167260,"Imaging Flow Cytometry as a Quick and Effective Identification Technique of Pollen Grains from Betulaceae, Oleaceae, Urticaceae and Asteraceae",Gierlicka I.,Cells,20734409,11,,2022-02-02,February-2 2022,10.3390/cells11040598,,0,"[{'@_fa': 'true', 'affilname': 'University of Rzeszów', 'affiliation-city': 'Rzeszow', 'affiliation-country': 'Poland'}]",Journal,ar,Article,21100978391,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,4,598,35203248,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85125569144', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85125569144?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125569144&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125569144&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85125569144,SCOPUS_ID:85125569144,2-s2.0-85125569144,Implementation of Binarized Neural Networks in All-Programmable System-on-Chip Platforms,Xiang M.,Electronics (Switzerland),20799292,11,,2022-02-01,February-2 2022,10.3390/electronics11040663,,0,"[{'@_fa': 'true', 'affilname': 'Singapore University of Technology and Design', 'affiliation-city': None, 'affiliation-country': 'Singapore'}]",Journal,ar,Article,21100829272,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,4,663,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85124592557', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85124592557?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124592557&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124592557&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85124592557,SCOPUS_ID:85124592557,2-s2.0-85124592557,Pedestrian Counting Based on Piezoelectric Vibration Sensor,Yu Y.,Applied Sciences (Switzerland),20763417,12,,2022-02-01,February-2 2022,10.3390/app12041920,,0,"[{'@_fa': 'true', 'affilname': 'Zhengzhou University', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Universität Duisburg-Essen', 'affiliation-city': 'Duisburg', 'affiliation-country': 'Germany'}]",Journal,ar,Article,21100829268,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,4,1920,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85124517698', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85124517698?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124517698&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124517698&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2096579622000043'}",https://api.elsevier.com/content/abstract/scopus_id/85124517698,SCOPUS_ID:85124517698,2-s2.0-85124517698,Virtual-reality-based digital twin of office spaces with social distance measurement feature,Mukhopadhyay A.,Virtual Reality and Intelligent Hardware,26661209,4,55-75,2022-02-01,February 2022,10.1016/j.vrih.2022.01.004,S2096579622000043,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Science', 'affiliation-city': 'Bengaluru', 'affiliation-country': 'India'}]",Journal,ar,Article,21101060163,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",20965796,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123088365', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123088365?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123088365&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123088365&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123088365,SCOPUS_ID:85123088365,2-s2.0-85123088365,A CNN-RNN Combined Structure for Real-World Violence Detection in Surveillance Cameras,Vosta S.,Applied Sciences (Switzerland),20763417,12,,2022-02-01,February-1 2022,10.3390/app12031021,,0,"[{'@_fa': 'true', 'affilname': 'University of Regina', 'affiliation-city': 'Regina', 'affiliation-country': 'Canada'}]",Journal,ar,Article,21100829268,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,3,1021,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122960315', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122960315?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122960315&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122960315&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122960315,SCOPUS_ID:85122960315,2-s2.0-85122960315,A Semi-Supervised 3D Indoor Localization Using Multi-Kernel Learning for WiFi Networks,Chen Y.S.,Sensors,,22,,2022-02-01,February-1 2022,10.3390/s22030776,,0,"[{'@_fa': 'true', 'affilname': 'National Taipei University', 'affiliation-city': 'Taipei', 'affiliation-country': 'Taiwan'}]",Journal,ar,Article,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,3,776,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120521703', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120521703?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120521703&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120521703&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0034425721005290'}",https://api.elsevier.com/content/abstract/scopus_id/85120521703,SCOPUS_ID:85120521703,2-s2.0-85120521703,MethaNet – An AI-driven approach to quantifying methane point-source emission from high-resolution 2-D plume imagery,Jongaramrungruang S.,Remote Sensing of Environment,,269,,2022-02-01,February 2022,10.1016/j.rse.2021.112809,S0034425721005290,0,"[{'@_fa': 'true', 'affilname': 'Division of Geological and Planetary Sciences', 'affiliation-city': 'Pasadena', 'affiliation-country': 'United States'}]",Journal,ar,Article,12503,0,False,,,00344257,,112809,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120335865', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120335865?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120335865&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120335865&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167404821003710'}",https://api.elsevier.com/content/abstract/scopus_id/85120335865,SCOPUS_ID:85120335865,2-s2.0-85120335865,Jadeite: A novel image-behavior-based approach for Java malware detection using deep learning,Obaidat I.,Computers and Security,,113,,2022-02-01,February 2022,10.1016/j.cose.2021.102547,S0167404821003710,0,"[{'@_fa': 'true', 'affilname': 'The University of North Carolina at Charlotte', 'affiliation-city': 'Charlotte', 'affiliation-country': 'United States'}]",Journal,ar,Article,28898,0,False,,,01674048,,102547,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120052266', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120052266?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120052266&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120052266&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2210670721008258'}",https://api.elsevier.com/content/abstract/scopus_id/85120052266,SCOPUS_ID:85120052266,2-s2.0-85120052266,Assessment of sustainable development objectives in Smart Labs: technology and sustainability at the service of society,Verdejo Á.,Sustainable Cities and Society,,77,,2022-02-01,February 2022,10.1016/j.scs.2021.103559,S2210670721008258,0,"[{'@_fa': 'true', 'affilname': 'Universidad de Jaén', 'affiliation-city': 'Jaen', 'affiliation-country': 'Spain'}]",Journal,ar,Article,19700194105,0,False,,,22106707,,103559,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118431577', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118431577?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118431577&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118431577&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118431577,SCOPUS_ID:85118431577,2-s2.0-85118431577,Deep learning for high-resolution estimation of clutter angle-Doppler spectrum in STAP,Duan K.,"IET Radar, Sonar and Navigation",,16,193-207,2022-02-01,February 2022,10.1049/rsn2.12176,,0,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",Journal,ar,Article,5700165202,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",17518784,2,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118293637', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118293637?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118293637&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118293637&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118293637,SCOPUS_ID:85118293637,2-s2.0-85118293637,Enabling real-time object detection on low cost FPGAs,Jain V.,Journal of Real-Time Image Processing,18618219,19,217-229,2022-02-01,February 2022,10.1007/s11554-021-01177-w,,0,"[{'@_fa': 'true', 'affilname': 'KU Leuven', 'affiliation-city': '3000 Leuven', 'affiliation-country': 'Belgium'}]",Journal,ar,Article,4900152415,0,False,,,18618200,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115401406', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115401406?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115401406&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115401406&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1566253521001779'}",https://api.elsevier.com/content/abstract/scopus_id/85115401406,SCOPUS_ID:85115401406,2-s2.0-85115401406,Multimodal Earth observation data fusion: Graph-based approach in shared latent space,Arun P.V.,Information Fusion,,78,20-39,2022-02-01,February 2022,10.1016/j.inffus.2021.09.004,S1566253521001779,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology Bombay', 'affiliation-city': 'Mumbai', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Hebrew University of Jerusalem', 'affiliation-city': 'Jerusalem', 'affiliation-country': 'Israel'}]",Journal,ar,Article,26099,0,False,,,15662535,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113899862', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113899862?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113899862&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113899862&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113899862,SCOPUS_ID:85113899862,2-s2.0-85113899862,Effective approximation of high-dimensional space using neural networks,Zheng J.,Journal of Supercomputing,15730484,78,4377-4397,2022-02-01,February 2022,10.1007/s11227-021-04038-2,,0,"[{'@_fa': 'true', 'affilname': 'ChongQing Aerospace Polytechnic', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",Journal,ar,Article,25623,0,False,,,09208542,3,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112417836', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112417836?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112417836&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112417836&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112417836,SCOPUS_ID:85112417836,2-s2.0-85112417836,Fully Onboard AI-Powered Human-Drone Pose Estimation on Ultralow-Power Autonomous Flying Nano-UAVs,Palossi D.,IEEE Internet of Things Journal,23274662,9,1913-1929,2022-02-01,1 February 2022,10.1109/JIOT.2021.3091643,,0,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich ZH,', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Università della Svizzera italiana', 'affiliation-city': 'Lugano', 'affiliation-country': 'Switzerland'}]",Journal,ar,Article,21100338350,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,3,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112214219', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112214219?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112214219&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112214219&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112214219,SCOPUS_ID:85112214219,2-s2.0-85112214219,Cat-Like Jumping and Landing of Legged Robots in Low Gravity Using Deep Reinforcement Learning,Rudin N.,IEEE Transactions on Robotics,19410468,38,317-328,2022-02-01,1 February 2022,10.1109/TRO.2021.3084374,,1,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich ZH,', 'affiliation-country': 'Switzerland'}]",Journal,ar,Article,95101,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",15523098,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85100909892', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85100909892?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100909892&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100909892&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85100909892,SCOPUS_ID:85100909892,2-s2.0-85100909892,Real-time forecasting of petrol retail using dilated causal CNNs,Rizvi S.M.H.,Journal of Ambient Intelligence and Humanized Computing,18685145,13,989-1000,2022-02-01,February 2022,10.1007/s12652-021-02941-3,,0,"[{'@_fa': 'true', 'affilname': 'National University of Computer and Emerging Sciences Karachi', 'affiliation-city': 'Karachi', 'affiliation-country': 'Pakistan'}]",Journal,ar,Article,19400158593,0,False,,,18685137,2,,,
