@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,pii,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115634116', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115634116?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115634116&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115634116&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115634116,SCOPUS_ID:85115634116,2-s2.0-85115634116,"5th International Virtual Conference on Human Interaction and Emerging Technologies, IHIET 2021 and 6th International Conference on Human Interaction and Emerging Technologies: Future Systems, IHIET-FS 2021",,Lecture Notes in Networks and Systems,23673370,23673389,319,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9783030855390'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115318213', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115318213?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115318213&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115318213&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115318213,SCOPUS_ID:85115318213,2-s2.0-85115318213,Detecting Presence of Masks and Violation of Social Distancing,Bansal D.,Lecture Notes in Networks and Systems,23673370,23673389,303 LNNS,,67-73,2022-01-01,2022,10.1007/978-3-030-86223-7_7,0,"[{'@_fa': 'true', 'affilname': 'Manipal University Jaipur', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9783030862220'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115240312', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115240312?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115240312&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115240312&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115240312,SCOPUS_ID:85115240312,2-s2.0-85115240312,A Comprehensive Attention-Based Model for Image Captioning,Kumar V.,Lecture Notes on Data Engineering and Communications Technologies,23674512,23674520,75,,131-146,2022-01-01,2022,10.1007/978-981-16-3728-5_10,0,"[{'@_fa': 'true', 'affilname': 'Delhi Technological University', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",Book Series,ch,Book Chapter,,21100975545,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115232057', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115232057?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115232057&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115232057&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0925521421002805'}",https://api.elsevier.com/content/abstract/scopus_id/85115232057,SCOPUS_ID:85115232057,2-s2.0-85115232057,Multi-output 1-dimensional convolutional neural networks for simultaneous prediction of different traits of fruit based on near-infrared spectroscopy,Mishra P.,Postharvest Biology and Technology,09255214,,183,,,2022-01-01,January 2022,10.1016/j.postharvbio.2021.111741,0,"[{'@_fa': 'true', 'affilname': 'Wageningen University &amp; Research', 'affiliation-city': 'Wageningen', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,111741,16132,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",S0925521421002805,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115183469', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115183469?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115183469&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115183469&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115183469,SCOPUS_ID:85115183469,2-s2.0-85115183469,Gulf Area COVID-19 Cases Prediction Using Deep Learning,Ghany K.K.A.,Lecture Notes in Networks and Systems,23673370,23673389,224,,521-530,2022-01-01,2022,10.1007/978-981-16-2275-5_33,0,"[{'@_fa': 'true', 'affilname': 'Saudi Electronic University', 'affiliation-city': 'Riyadh', 'affiliation-country': 'Saudi Arabia'}, {'@_fa': 'true', 'affilname': 'Beni-Suef University', 'affiliation-city': 'Beni Suef', 'affiliation-country': 'Egypt'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9789811622748'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115175481', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115175481?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115175481&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115175481&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115175481,SCOPUS_ID:85115175481,2-s2.0-85115175481,Forecasting COVID-19 Pandemic Using Linear Regression Model,Sabri H.M.,Lecture Notes in Networks and Systems,23673370,23673389,224,,507-520,2022-01-01,2022,10.1007/978-981-16-2275-5_32,0,"[{'@_fa': 'true', 'affilname': 'Sadat Academy', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9789811622748'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115159773', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115159773?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115159773&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115159773&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115159773,SCOPUS_ID:85115159773,2-s2.0-85115159773,Agritech Startup Ecosystem in Ukraine: Ideas and Realization,Babenko V.,Lecture Notes in Networks and Systems,23673370,23673389,224,,311-322,2022-01-01,2022,10.1007/978-981-16-2275-5_19,1,"[{'@_fa': 'true', 'affilname': 'Kharkiv National University', 'affiliation-city': 'Kharkiv', 'affiliation-country': 'Ukraine'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9789811622748'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115050065', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115050065?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115050065&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115050065&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115050065,SCOPUS_ID:85115050065,2-s2.0-85115050065,Betweenness Centrality in Sparse Real World and Wireless Multi-hop Networks,Tuzcu A.,Lecture Notes in Networks and Systems,23673370,23673389,307,,217-224,2022-01-01,2022,10.1007/978-3-030-85626-7_27,0,"[{'@_fa': 'true', 'affilname': 'Izmir Bakircay University', 'affiliation-city': 'Izmir', 'affiliation-country': 'Turkey'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9783030856250'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114151068', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114151068?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114151068&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114151068&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167923621001639'}",https://api.elsevier.com/content/abstract/scopus_id/85114151068,SCOPUS_ID:85114151068,2-s2.0-85114151068,AI-based industrial full-service offerings: A model for payment structure selection considering predictive power,Häckel B.,Decision Support Systems,01679236,,152,,,2022-01-01,January 2022,10.1016/j.dss.2021.113653,0,"[{'@_fa': 'true', 'affilname': 'Hochschule Augsburg', 'affiliation-city': 'Augsburg', 'affiliation-country': 'Germany'}]",Journal,ar,Article,113653,21933,0,False,,,S0167923621001639,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113525979', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113525979?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113525979&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113525979&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113525979,SCOPUS_ID:85113525979,2-s2.0-85113525979,A Novel Three-Level Voting Model for Detecting Misleading Information on COVID-19,Bhowmik S.,Lecture Notes in Networks and Systems,23673370,23673389,292,,374-383,2022-01-01,2022,10.1007/978-981-16-4435-1_36,1,"[{'@_fa': 'true', 'affilname': 'Bangladesh Army International University of Science and Technology', 'affiliation-city': 'Cumilla', 'affiliation-country': 'Bangladesh'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9789811644344'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113484892', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113484892?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113484892&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113484892&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113484892,SCOPUS_ID:85113484892,2-s2.0-85113484892,"24th International Conference on Network-Based Information Systems, NBiS-2021",,Lecture Notes in Networks and Systems,23673370,23673389,313,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9783030849122'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112583677', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112583677?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112583677&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112583677&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112583677,SCOPUS_ID:85112583677,2-s2.0-85112583677,"Innovative Manufacturing, Mechatronics and Materials Forum, iM3F 2020",,Lecture Notes in Electrical Engineering,18761100,18761119,730,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,19700186822,0,False,,,,,"[{'@_fa': 'true', '$': '9789813345966'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112524651', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112524651?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112524651&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112524651&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112524651,SCOPUS_ID:85112524651,2-s2.0-85112524651,"Computing Conference, 2021",,Lecture Notes in Networks and Systems,23673370,23673389,283,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21100901469,0,False,,,,,"[{'@_fa': 'true', '$': '9783030801182'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111806158', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111806158?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111806158&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111806158&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111806158,SCOPUS_ID:85111806158,2-s2.0-85111806158,Innovation farm: Teaching artificial intelligence through gamified social entrepreneurship in an introductory MIS course*,Chen Y.,Decision Sciences Journal of Innovative Education,15404595,15404609,20,1,43-56,2022-01-01,January 2022,10.1111/dsji.12253,0,"[{'@_fa': 'true', 'affilname': 'San Jose State University', 'affiliation-city': 'San Jose', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19900192134,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111575061', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111575061?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111575061&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111575061&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111575061,SCOPUS_ID:85111575061,2-s2.0-85111575061,Advancing intraoperative magnetic tracing using 3D freehand magnetic particle imaging,Azargoshasb S.,International Journal of Computer Assisted Radiology and Surgery,18616410,18616429,17,1,211-218,2022-01-01,January 2022,10.1007/s11548-021-02458-2,0,"[{'@_fa': 'true', 'affilname': 'Leiden University Medical Center - LUMC', 'affiliation-city': 'Leiden', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,4700152490,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,34333740,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85110100155', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85110100155?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110100155&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110100155&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85110100155,SCOPUS_ID:85110100155,2-s2.0-85110100155,Data Dentistry: How Data Are Changing Clinical Care and Research,Schwendicke F.,Journal of Dental Research,00220345,15440591,101,1,21-29,2022-01-01,January 2022,10.1177/00220345211020265,1,"[{'@_fa': 'true', 'affilname': 'Charité – Universitätsmedizin Berlin', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}]",Journal,ar,Article,,25684,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,34238040,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85108108704', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85108108704?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108108704&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108108704&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85108108704,SCOPUS_ID:85108108704,2-s2.0-85108108704,ReliefE: feature ranking in high-dimensional spaces via manifold embeddings,Škrlj B.,Machine Learning,08856125,15730565,111,1,273-317,2022-01-01,January 2022,10.1007/s10994-021-05998-5,0,"[{'@_fa': 'true', 'affilname': 'Jozef Stefan Institute', 'affiliation-city': 'Ljubljana', 'affiliation-country': 'Slovenia'}]",Journal,ar,Article,,24775,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85107519136', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85107519136?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107519136&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107519136&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85107519136,SCOPUS_ID:85107519136,2-s2.0-85107519136,"Smart sheet metal forming: importance of data acquisition, preprocessing and transformation on the performance of a multiclass support vector machine for predicting wear states during blanking",Kubik C.,Journal of Intelligent Manufacturing,09565515,15728145,33,1,259-282,2022-01-01,January 2022,10.1007/s10845-021-01789-w,3,"[{'@_fa': 'true', 'affilname': 'Technische Universität Darmstadt', 'affiliation-city': 'Darmstadt', 'affiliation-country': 'Germany'}]",Journal,ar,Article,,24363,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103776158', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103776158?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103776158&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103776158&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103776158,SCOPUS_ID:85103776158,2-s2.0-85103776158,Arcnet: Series ac arc fault detection based on raw current and convolutional neural network,Wang Y.,IEEE Transactions on Industrial Informatics,15513203,19410050,18,1,77-86,2022-01-01,Jan. 2022,10.1109/TII.2021.3069849,0,"[{'@_fa': 'true', 'affilname': 'Hebei University of Technology', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",Journal,ar,Article,,144912,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103669316', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103669316?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103669316&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103669316&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103669316,SCOPUS_ID:85103669316,2-s2.0-85103669316,iRoPro: An interactive Robot Programming Framework,Liang Y.S.,International Journal of Social Robotics,18754791,18754805,14,1,177-191,2022-01-01,January 2022,10.1007/s12369-021-00775-9,0,"[{'@_fa': 'true', 'affilname': ""Laboratoire d'Informatique de Grenoble"", 'affiliation-city': ""Saint Martin d'Heres"", 'affiliation-country': 'France'}]",Journal,ar,Article,,19500157063,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85070260408', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85070260408?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070260408&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070260408&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85070260408,SCOPUS_ID:85070260408,2-s2.0-85070260408,Efficient computational implementation of polymer physics models to explore chromatin structure,Conte M.,"International Journal of Parallel, Emergent and Distributed Systems",17445760,17445779,37,1,91-102,2022-01-01,2022,10.1080/17445760.2019.1643020,0,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Napoli Federico II', 'affiliation-city': 'Naples', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,100147332,0,False,,,,,
