@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,pii,freetoread,freetoreadLabel,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118475825', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118475825?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118475825&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118475825&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118475825,SCOPUS_ID:85118475825,2-s2.0-85118475825,Parallel ensemble deep learning for real-time remote sensing video multi-target detection,Sun L.,Remote Sensing,,20724292,13,21,,2021-11-01,November-1 2021,10.3390/rs13214377,0,"[{'@_fa': 'true', 'affilname': 'China Electronic Technology Group Corporation', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Xidian University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,4377,86430,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118263181', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118263181?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118263181&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118263181&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118263181,SCOPUS_ID:85118263181,2-s2.0-85118263181,Auv obstacle avoidance planning based on deep reinforcement learning,Yuan J.,Journal of Marine Science and Engineering,,20771312,9,11,,2021-11-01,November 2021,10.3390/jmse9111166,0,"[{'@_fa': 'true', 'affilname': 'Harbin Engineering University', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,1166,21100830140,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117967276', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117967276?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117967276&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117967276&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117967276,SCOPUS_ID:85117967276,2-s2.0-85117967276,A convolutional neural network-based end-to-end self-driving using lidar and camera fusion: Analysis perspectives in a real-world environment,Park M.,Electronics (Switzerland),,20799292,10,21,,2021-11-01,November-1 2021,10.3390/electronics10212608,0,"[{'@_fa': 'true', 'affilname': 'Soonchunhyang University', 'affiliation-city': 'Asan', 'affiliation-country': 'South Korea'}]",Journal,ar,Article,2608,21100829272,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85089657993', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85089657993?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089657993&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089657993&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85089657993,SCOPUS_ID:85089657993,2-s2.0-85089657993,Improved VGG model-based efficient traffic sign recognition for safe driving in 5G scenarios,Bi Z.,International Journal of Machine Learning and Cybernetics,18688071,1868808X,12,11,3069-3080,2021-11-01,November 2021,10.1007/s13042-020-01185-5,5,"[{'@_fa': 'true', 'affilname': 'Shanghai University of Electric Power', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",Journal,ar,Article,,19700177336,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116760180', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116760180?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116760180&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116760180&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116760180,SCOPUS_ID:85116760180,2-s2.0-85116760180,PATROL: A Velocity Control Framework for Autonomous Vehicle via Spatialoral Reinforcement Learning,Xu Z.,"International Conference on Information and Knowledge Management, Proceedings",,,,,2271-2280,2021-10-26,26 October 2021,10.1145/3459637.3482283,0,"[{'@_fa': 'true', 'affilname': 'University of Electronic Science and Technology of China', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,,21101065646,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}","[{'@_fa': 'true', '$': '9781450384469'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117267344', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117267344?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117267344&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117267344&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117267344,SCOPUS_ID:85117267344,2-s2.0-85117267344,Agile wide-field imaging with selective high resolution,Peng L.,Optics Express,,10944087,29,22,35602-35612,2021-10-25,25 October 2021,10.1364/OE.434805,0,"[{'@_fa': 'true', 'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,,12862,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85108189175', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85108189175?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108189175&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108189175&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85108189175,SCOPUS_ID:85108189175,2-s2.0-85108189175,Improving real-time drone detection for counter-drone systems,Çetin E.,Aeronautical Journal,00019240,,125,1292,1871-1896,2021-10-16,16 October 2021,10.1017/aer.2021.43,0,"[{'@_fa': 'true', 'affilname': 'Universitat Politècnica de Catalunya', 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}]",Journal,ar,Article,,12444,0,False,S0001924021000439,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85099102064', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85099102064?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099102064&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099102064&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85099102064,SCOPUS_ID:85099102064,2-s2.0-85099102064,Deep-Learning-Based Intelligent Intervehicle Distance Control for 6G-Enabled Cooperative Autonomous Driving,Chen X.,IEEE Internet of Things Journal,,23274662,8,20,15180-15190,2021-10-15,15 October 2021,10.1109/JIOT.2020.3048050,0,"[{'@_fa': 'true', 'affilname': 'University of Electronic Science and Technology of China', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Journal,ar,Article,,21100338350,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118439647', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118439647?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118439647&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118439647&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118439647,SCOPUS_ID:85118439647,2-s2.0-85118439647,Anomaly detection for discovering performance degradation in cellular IoT services,Minovski D.,"Proceedings - Conference on Local Computer Networks, LCN",,,2021-October,,99-106,2021-10-04,4 October 2021,10.1109/LCN52139.2021.9524931,0,"[{'@_fa': 'true', 'affilname': 'Luleå tekniska Universitet', 'affiliation-city': 'Lulea', 'affiliation-country': 'Sweden'}, {'@_fa': 'true', 'affilname': 'InfoVista Sweden AB', 'affiliation-city': 'Vista', 'affiliation-country': 'Sweden'}]",Conference Proceeding,cp,Conference Paper,,21101064717,0,False,,,,"[{'@_fa': 'true', '$': '9780738124766'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117020465', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117020465?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117020465&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117020465&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117020465,SCOPUS_ID:85117020465,2-s2.0-85117020465,Accurate wheat lodging extraction from multi-channel uav images using a lightweight network model,Yang B.,Sensors,14248220,,21,20,,2021-10-02,October-2 2021,10.3390/s21206826,0,"[{'@_fa': 'true', 'affilname': 'Anhui Agricultural University', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}]",Journal,ar,Article,6826,130124,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117880300', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117880300?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117880300&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117880300&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117880300,SCOPUS_ID:85117880300,2-s2.0-85117880300,Camera-Radar Fusion Sensing System Based on Multi-Layer Perceptron,Yao T.,Journal of Shanghai Jiaotong University (Science),10071172,19958188,26,5,561-568,2021-10-01,October 2021,10.1007/s12204-021-2345-x,0,"[{'@_fa': 'true', 'affilname': 'Shanghai Jiao Tong University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",Journal,ar,Article,,145728,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117246216', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117246216?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117246216&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117246216&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117246216,SCOPUS_ID:85117246216,2-s2.0-85117246216,Uav-based bridge inspection via transfer learning,Aliyari M.,Sustainability (Switzerland),,20711050,13,20,,2021-10-01,October-2 2021,10.3390/su132011359,0,"[{'@_fa': 'true', 'affilname': 'HØgskolen i Østfold', 'affiliation-city': 'Halden', 'affiliation-country': 'Norway'}]",Journal,ar,Article,11359,21100240100,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117052770', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117052770?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117052770&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117052770&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117052770,SCOPUS_ID:85117052770,2-s2.0-85117052770,Former unmanned surface vehicle detection based on improved convolutional neural network,Ao B.,Transactions of the Korean Institute of Electrical Engineers,19758359,22874364,70,10,1488-1496,2021-10-01,October 2021,10.5370/KIEE.2021.70.10.1488,0,"[{'@_fa': 'true', 'affilname': 'Kyungnam University', 'affiliation-city': 'Masan', 'affiliation-country': 'South Korea'}]",Journal,ar,Article,,8300153129,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116911512', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116911512?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116911512&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116911512&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116911512,SCOPUS_ID:85116911512,2-s2.0-85116911512,Bridging the Gap of Lane Detection Performance between Different Datasets: Unified Viewpoint Transformation,Wen T.,IEEE Transactions on Intelligent Transportation Systems,15249050,15580016,22,10,6198-6207,2021-10-01,Oct. 2021,10.1109/TITS.2020.2989349,0,"[{'@_fa': 'true', 'affilname': 'Tsinghua University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,re,Review,,18378,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115960795', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115960795?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115960795&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115960795&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115960795,SCOPUS_ID:85115960795,2-s2.0-85115960795,Article adaptive robust motion control of quadrotor systems using artificial neural networks and particle swarm optimization,Yañez-Badillo H.,Mathematics,,22277390,9,19,,2021-10-01,October-1 2021,10.3390/math9192367,1,"[{'@_fa': 'true', 'affilname': 'Departamento de Investigación', 'affiliation-city': 'Santiago Tilapa', 'affiliation-country': 'Mexico'}]",Journal,ar,Article,2367,21100830702,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115141091', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115141091?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115141091&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115141091&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115141091,SCOPUS_ID:85115141091,2-s2.0-85115141091,End-to-End Probabilistic Depth Perception and 3D Obstacle Avoidance using POMDP,Ahmad S.,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,15730409,103,2,,2021-10-01,October 2021,10.1007/s10846-021-01489-w,0,"[{'@_fa': 'true', 'affilname': 'University of Colorado Boulder', 'affiliation-city': 'Boulder', 'affiliation-country': 'United States'}]",Journal,ar,Article,33,24360,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112612427', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112612427?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112612427&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112612427&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112612427,SCOPUS_ID:85112612427,2-s2.0-85112612427,On the Visual-Based Safe Landing of UAVs in Populated Areas: A Crucial Aspect for Urban Deployment,Gonzalez-Trejo J.,IEEE Robotics and Automation Letters,,23773766,6,4,7902-7909,2021-10-01,October 2021,10.1109/LRA.2021.3101861,1,"[{'@_fa': 'true', 'affilname': 'Center for Research in Mathematics CIMAT AC', 'affiliation-city': None, 'affiliation-country': 'Mexico'}]",Journal,ar,Article,9507275,21100900379,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85110869076', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85110869076?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110869076&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110869076&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85110869076,SCOPUS_ID:85110869076,2-s2.0-85110869076,Vision-Based Autonomous Car Racing Using Deep Imitative Reinforcement Learning,Cai P.,IEEE Robotics and Automation Letters,,23773766,6,4,7262-7269,2021-10-01,October 2021,10.1109/LRA.2021.3097345,0,"[{'@_fa': 'true', 'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]",Journal,ar,Article,9488179,21100900379,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
