@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119276192', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119276192?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119276192&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119276192&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119276192,SCOPUS_ID:85119276192,2-s2.0-85119276192,A comprehensive survey on secure software-defined network for the Internet of Things,Babiker Mohamed M.,Transactions on Emerging Telecommunications Technologies,21613915,33,1,,2022-01-01,January 2022,10.1002/ett.4391,0,"[{'@_fa': 'true', 'affilname': 'University of Derby', 'affiliation-city': 'Derby', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,e4391,21100389313,0,False,,,21615748,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118998006', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118998006?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118998006&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118998006&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118998006,SCOPUS_ID:85118998006,2-s2.0-85118998006,Using fuzzy logic control system as an artificial intelligence tool to design soap bubbles robot as a type of interactive games,Lashin M.M.A.,Information Sciences Letters,2090956X,11,1,15-19,2022-01-01,January 2022,10.18576/isl/110103,0,"[{'@_fa': 'true', 'affilname': 'Princess Nourah bint Abdulrahman University', 'affiliation-city': 'Riyadh', 'affiliation-country': 'Saudi Arabia'}]",Journal,ar,Article,,21100970313,0,False,,,20909551,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118638579', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118638579?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118638579&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118638579&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118638579,SCOPUS_ID:85118638579,2-s2.0-85118638579,Industrial datasets with ICS testbed and attack detection using machine learning techniques,Mubarak S.,Intelligent Automation and Soft Computing,2326005X,31,3,1345-1360,2022-01-01,2022,10.32604/IASC.2022.020801,0,"[{'@_fa': 'true', 'affilname': 'International Islamic University Malaysia', 'affiliation-city': 'Kuala Lumpur', 'affiliation-country': 'Malaysia'}]",Journal,ar,Article,,25476,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",10798587,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118636052', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118636052?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118636052&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118636052&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118636052,SCOPUS_ID:85118636052,2-s2.0-85118636052,Fusion-based supply chain collaboration using machine learning techniques,Ali N.,Intelligent Automation and Soft Computing,2326005X,31,3,1671-1687,2022-01-01,2022,10.32604/IASC.2022.019892,1,"[{'@_fa': 'true', 'affilname': 'National College of Business Administration and Economics', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}]",Journal,ar,Article,,25476,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",10798587,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118597771', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118597771?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118597771&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118597771&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118597771,SCOPUS_ID:85118597771,2-s2.0-85118597771,Choice of cad model adaptation process for virtual reality using classification techniques,Danglade F.,Computer-Aided Design and Applications,,19,3,494-509,2022-01-01,2022,10.14733/CADAPS.2022.494-509,0,"[{'@_fa': 'true', 'affilname': 'Arts et Metiers Institute of Technology', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",Journal,ar,Article,,4700151607,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",16864360,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118549755', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118549755?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118549755&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118549755&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0925527321003157'}",https://api.elsevier.com/content/abstract/scopus_id/85118549755,SCOPUS_ID:85118549755,2-s2.0-85118549755,Age-based preventive maintenance with multiple printing options,Lolli F.,International Journal of Production Economics,,243,,,2022-01-01,January 2022,10.1016/j.ijpe.2021.108339,0,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Modena e Reggio Emilia', 'affiliation-city': 'Modena', 'affiliation-country': 'Italy'}]",Journal,ar,Article,108339,19165,0,False,,,09255273,S0925527321003157,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118529412', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118529412?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118529412&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118529412&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167404821003242'}",https://api.elsevier.com/content/abstract/scopus_id/85118529412,SCOPUS_ID:85118529412,2-s2.0-85118529412,AntiViruses under the microscope: A hands-on perspective,Botacin M.,Computers and Security,,112,,,2022-01-01,January 2022,10.1016/j.cose.2021.102500,0,"[{'@_fa': 'true', 'affilname': 'Universidade Federal do Parana', 'affiliation-city': 'Curitiba', 'affiliation-country': 'Brazil'}]",Journal,ar,Article,102500,28898,0,False,,,01674048,S0167404821003242,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118477493', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118477493?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118477493&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118477493&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0166361521001639'}",https://api.elsevier.com/content/abstract/scopus_id/85118477493,SCOPUS_ID:85118477493,2-s2.0-85118477493,C-Ports: A proposal for a comprehensive standardization and implementation plan of digital services offered by the “Port of the Future”,Pagano P.,Computers in Industry,,134,,,2022-01-01,January 2022,10.1016/j.compind.2021.103556,2,"[{'@_fa': 'true', 'affilname': 'Consorzio Nazionale Interuniversitario per le Telecomunicazioni', 'affiliation-city': 'Parma', 'affiliation-country': 'Italy'}]",Journal,re,Review,103556,19080,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",01663615,S0166361521001639,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118158717', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118158717?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118158717&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118158717&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118158717,SCOPUS_ID:85118158717,2-s2.0-85118158717,"Smart Innovations, Systems, and Technologies in University Libraries",Makarov S.,Lecture Notes in Networks and Systems,23673389,342 LNNS,,493-500,2022-01-01,2022,10.1007/978-3-030-89477-1_49,0,"[{'@_fa': 'true', 'affilname': 'Perm State University', 'affiliation-city': 'Perm Perm Krai,', 'affiliation-country': 'Russian Federation'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030894764'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117891529', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117891529?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117891529&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117891529&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117891529,SCOPUS_ID:85117891529,2-s2.0-85117891529,Construction of Visual Question and Answering System Based on Knowledge Graph for Specific Objects,Dai J.,Lecture Notes in Electrical Engineering,18761119,805 LNEE,,751-759,2022-01-01,2022,10.1007/978-981-16-6320-8_77,0,"[{'@_fa': 'true', 'affilname': 'University of Science and Technology Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,,"[{'@_fa': 'true', '$': '9789811663192'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117708176', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117708176?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117708176&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117708176&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117708176,SCOPUS_ID:85117708176,2-s2.0-85117708176,IoT-Based Pervasive Sentiment Analysis: A Fine-Grained Text Normalization Framework for Context Aware Hybrid Applications,Habib A.,EAI/Springer Innovations in Communication and Computing,25228609,,,201-226,2022-01-01,2022,10.1007/978-3-030-75123-4_10,0,"[{'@_fa': 'true', 'affilname': 'Kohat University of Science and Technology (KUST)', 'affiliation-city': 'Kohat', 'affiliation-country': 'Pakistan'}]",Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116878767', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116878767?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116878767&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116878767&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116878767,SCOPUS_ID:85116878767,2-s2.0-85116878767,"Holding, Grasping and Sensing of Prosthetic Robot Arm Like a Real Human Hand, a Journey Beyond Limits: An Extensive Review",Babu D.,Lecture Notes in Mechanical Engineering,21954364,,,485-504,2022-01-01,2022,10.1007/978-981-16-4115-2_39,0,"[{'@_fa': 'true', 'affilname': 'Universiti Malaysia Pahang', 'affiliation-city': 'Pekan', 'affiliation-country': 'Malaysia'}]",Book Series,cp,Conference Paper,,21100431311,0,False,,,21954356,,,"[{'@_fa': 'true', '$': '9789811641145'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116823044', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116823044?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116823044&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116823044&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116823044,SCOPUS_ID:85116823044,2-s2.0-85116823044,I + PD Temperature Controller Tuned for Ant Colony Optimization (ACO) on an ARM Platform,Montalvo W.,"Smart Innovation, Systems and Technologies",21903026,252,,229-239,2022-01-01,2022,10.1007/978-981-16-4126-8_22,0,"[{'@_fa': 'true', 'affilname': 'Universidad Politécnica Salesiana, Quito', 'affiliation-city': 'Quito', 'affiliation-country': 'Ecuador'}]",Book Series,cp,Conference Paper,,21100204111,0,False,,,21903018,,,"[{'@_fa': 'true', '$': '9789811641251'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115634116', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115634116?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115634116&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115634116&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115634116,SCOPUS_ID:85115634116,2-s2.0-85115634116,"5th International Virtual Conference on Human Interaction and Emerging Technologies, IHIET 2021 and 6th International Conference on Human Interaction and Emerging Technologies: Future Systems, IHIET-FS 2021",,Lecture Notes in Networks and Systems,23673389,319,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030855390'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115318213', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115318213?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115318213&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115318213&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115318213,SCOPUS_ID:85115318213,2-s2.0-85115318213,Detecting Presence of Masks and Violation of Social Distancing,Bansal D.,Lecture Notes in Networks and Systems,23673389,303 LNNS,,67-73,2022-01-01,2022,10.1007/978-3-030-86223-7_7,0,"[{'@_fa': 'true', 'affilname': 'Manipal University Jaipur', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030862220'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115159773', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115159773?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115159773&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115159773&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115159773,SCOPUS_ID:85115159773,2-s2.0-85115159773,Agritech Startup Ecosystem in Ukraine: Ideas and Realization,Babenko V.,Lecture Notes in Networks and Systems,23673389,224,,311-322,2022-01-01,2022,10.1007/978-981-16-2275-5_19,1,"[{'@_fa': 'true', 'affilname': 'Kharkiv National University', 'affiliation-city': 'Kharkiv', 'affiliation-country': 'Ukraine'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9789811622748'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115050065', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115050065?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115050065&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115050065&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115050065,SCOPUS_ID:85115050065,2-s2.0-85115050065,Betweenness Centrality in Sparse Real World and Wireless Multi-hop Networks,Tuzcu A.,Lecture Notes in Networks and Systems,23673389,307,,217-224,2022-01-01,2022,10.1007/978-3-030-85626-7_27,0,"[{'@_fa': 'true', 'affilname': 'Izmir Bakircay University', 'affiliation-city': 'Izmir', 'affiliation-country': 'Turkey'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030856250'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114284591', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114284591?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114284591&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114284591&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85114284591,SCOPUS_ID:85114284591,2-s2.0-85114284591,Application of Machine Learning in Statistical Process Control Charts: A Survey and Perspective,Tran P.H.,Springer Series in Reliability Engineering,2196999X,,,7-42,2022-01-01,2022,10.1007/978-3-030-83819-5_2,0,"[{'@_fa': 'true', 'affilname': 'Dong A University', 'affiliation-city': 'Da Nang', 'affiliation-country': 'Viet Nam'}]",Book Series,ch,Book Chapter,,21100431907,0,False,,,16147839,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114151068', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114151068?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114151068&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114151068&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167923621001639'}",https://api.elsevier.com/content/abstract/scopus_id/85114151068,SCOPUS_ID:85114151068,2-s2.0-85114151068,AI-based industrial full-service offerings: A model for payment structure selection considering predictive power,Häckel B.,Decision Support Systems,,152,,,2022-01-01,January 2022,10.1016/j.dss.2021.113653,0,"[{'@_fa': 'true', 'affilname': 'Hochschule Augsburg', 'affiliation-city': 'Augsburg', 'affiliation-country': 'Germany'}]",Journal,ar,Article,113653,21933,0,False,,,01679236,S0167923621001639,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114142271', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114142271?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114142271&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114142271&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85114142271,SCOPUS_ID:85114142271,2-s2.0-85114142271,Service orchestration for object detection on edge and cloud in dependable industrial vehicles,Pettinen H.,Journal of Mobile Multimedia,15504654,18,1,1-26,2022-01-01,2022,10.13052/jmm1550-4646.1811,0,"[{'@_fa': 'true', 'affilname': 'CrossControl', 'affiliation-city': 'Tampere', 'affiliation-country': 'Finland'}]",Journal,ar,Article,,19900192412,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",15504646,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113578879', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113578879?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113578879&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113578879&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113578879,SCOPUS_ID:85113578879,2-s2.0-85113578879,A Three-Step Machine Learning Pipeline for Detecting and Explaining Anomalies in the Time Series of Industrial Process Plants,Dix M.,Lecture Notes in Networks and Systems,23673389,309,,15-26,2022-01-01,2022,10.1007/978-3-030-84337-3_2,0,"[{'@_fa': 'true', 'affilname': 'ABB Corporate Research, Heidelberg', 'affiliation-city': 'Heidelberg', 'affiliation-country': 'Germany'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030843366'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113559478', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113559478?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113559478&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113559478&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113559478,SCOPUS_ID:85113559478,2-s2.0-85113559478,Small Parts Recognition by Convolutional Neural Networks with Implementation to Virtual Reality Devices for Assisted Assembly Tasks,Židek K.,EAI/Springer Innovations in Communication and Computing,25228609,,,185-196,2022-01-01,2022,10.1007/978-3-030-67241-6_15,0,"[{'@_fa': 'true', 'affilname': 'Technická Univerzita v Košiciach', 'affiliation-city': 'Kosice', 'affiliation-country': 'Slovakia'}]",Book Series,cp,Conference Paper,,21101019713,0,False,,,25228595,,,"[{'@_fa': 'true', '$': '9783030672409'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113556429', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113556429?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113556429&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113556429&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113556429,SCOPUS_ID:85113556429,2-s2.0-85113556429,"5th EAI International Conference on Management of Manufacturing Systems, MMS 2020",,EAI/Springer Innovations in Communication and Computing,25228609,,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21101019713,0,False,,,25228595,,,"[{'@_fa': 'true', '$': '9783030672409'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113518045', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113518045?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113518045&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113518045&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113518045,SCOPUS_ID:85113518045,2-s2.0-85113518045,Role of Artificial Intelligence in Software Quality Assurance,Ramchand S.,Lecture Notes in Networks and Systems,23673389,295,,125-136,2022-01-01,2022,10.1007/978-3-030-82196-8_10,0,"[{'@_fa': 'true', 'affilname': 'Institute of Business Administration Karachi', 'affiliation-city': 'Karachi', 'affiliation-country': 'Pakistan'}]",Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030821951'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112583677', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112583677?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112583677&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112583677&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112583677,SCOPUS_ID:85112583677,2-s2.0-85112583677,"Innovative Manufacturing, Mechatronics and Materials Forum, iM3F 2020",,Lecture Notes in Electrical Engineering,18761119,730,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,19700186822,0,False,,,18761100,,,"[{'@_fa': 'true', '$': '9789813345966'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112524651', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112524651?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112524651&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112524651&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112524651,SCOPUS_ID:85112524651,2-s2.0-85112524651,"Computing Conference, 2021",,Lecture Notes in Networks and Systems,23673389,283,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030801182'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111806158', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111806158?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111806158&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111806158&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111806158,SCOPUS_ID:85111806158,2-s2.0-85111806158,Innovation farm: Teaching artificial intelligence through gamified social entrepreneurship in an introductory MIS course*,Chen Y.,Decision Sciences Journal of Innovative Education,15404609,20,1,43-56,2022-01-01,January 2022,10.1111/dsji.12253,0,"[{'@_fa': 'true', 'affilname': 'San Jose State University', 'affiliation-city': 'San Jose', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19900192134,0,False,,,15404595,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111434389', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111434389?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111434389&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111434389&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111434389,SCOPUS_ID:85111434389,2-s2.0-85111434389,Impact of Governmental Support for the Implementation of Industry 4.0 in Portugal,Faria B.S.,Lecture Notes in Mechanical Engineering,21954364,,,108-120,2022-01-01,2022,10.1007/978-3-030-78170-5_11,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Porto', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}]",Book Series,cp,Conference Paper,,21100431311,0,False,,,21954356,,,"[{'@_fa': 'true', '$': '9783030781699'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85109498092', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85109498092?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109498092&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109498092&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85109498092,SCOPUS_ID:85109498092,2-s2.0-85109498092,Blockchain Model Implementation to Select the Best Bid in an Industrial Supply Chain,Borunda-Aguilar M.I.,"Studies in Systems, Decision and Control",21984190,347,,291-314,2022-01-01,2022,10.1007/978-3-030-68663-5_19,1,"[{'@_fa': 'true', 'affilname': 'Universidad Autónoma de Ciudad Juárez', 'affiliation-city': 'Ciudad Juarez', 'affiliation-country': 'Mexico'}]",Book Series,ch,Book Chapter,,21100828949,0,False,,,21984182,,,
