@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117127228', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117127228?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117127228&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117127228&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117127228,SCOPUS_ID:85117127228,2-s2.0-85117127228,"Learning-Based Prediction, Rendering and Transmission for Interactive Virtual Reality in RIS-Assisted Terahertz Networks",Liu X.,IEEE Journal on Selected Areas in Communications,15580008,40,2,710-724,2022-02-01,1 February 2022,10.1109/JSAC.2021.3118405,1,"[{'@_fa': 'true', 'affilname': ""King's College London"", 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",,Journal,ar,Article,,18902,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",07338716,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116404032', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116404032?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116404032&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116404032&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116404032,SCOPUS_ID:85116404032,2-s2.0-85116404032,Real-time traffic sign detection and recognition using Raspberry Pi,Isa I.S.B.M.,International Journal of Electrical and Computer Engineering,,12,1,331-338,2022-02-01,February 2022,10.11591/ijece.v12i1.pp331-338,0,"[{'@_fa': 'true', 'affilname': 'Universiti Teknikal Malaysia Melaka', 'affiliation-city': 'Malacca', 'affiliation-country': 'Malaysia'}]",,Journal,ar,Article,,21100373959,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",20888708,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115908462', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115908462?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115908462&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115908462&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167739X21003381'}",https://api.elsevier.com/content/abstract/scopus_id/85115908462,SCOPUS_ID:85115908462,2-s2.0-85115908462,A wearable-based posture recognition system with AI-assisted approach for healthcare IoT,Hong Z.,Future Generation Computer Systems,,127,,286-296,2022-02-01,February 2022,10.1016/j.future.2021.08.030,1,"[{'@_fa': 'true', 'affilname': 'Zhejiang University of Technology', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",,Journal,ar,Article,,12264,0,False,,,0167739X,S0167739X21003381,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115401406', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115401406?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115401406&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115401406&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1566253521001779'}",https://api.elsevier.com/content/abstract/scopus_id/85115401406,SCOPUS_ID:85115401406,2-s2.0-85115401406,Multimodal Earth observation data fusion: Graph-based approach in shared latent space,Arun P.V.,Information Fusion,,78,,20-39,2022-02-01,February 2022,10.1016/j.inffus.2021.09.004,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology Bombay', 'affiliation-city': 'Mumbai', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Hebrew University of Jerusalem', 'affiliation-city': 'Jerusalem', 'affiliation-country': 'Israel'}]",,Journal,ar,Article,,26099,0,False,,,15662535,S1566253521001779,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115270097', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115270097?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115270097&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115270097&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115270097,SCOPUS_ID:85115270097,2-s2.0-85115270097,RFSOD: a lightweight single-stage detector for real-time embedded applications to detect small-size objects,Amudhan A.N.,Journal of Real-Time Image Processing,18618219,19,1,133-146,2022-02-01,February 2022,10.1007/s11554-021-01170-3,0,"[{'@_fa': 'true', 'affilname': 'National Institute of Technology Calicut', 'affiliation-city': 'Kozhikode', 'affiliation-country': 'India'}]",,Journal,ar,Article,,4900152415,0,False,,,18618200,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112417836', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112417836?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112417836&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112417836&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112417836,SCOPUS_ID:85112417836,2-s2.0-85112417836,Fully Onboard AI-Powered Human-Drone Pose Estimation on Ultralow-Power Autonomous Flying Nano-UAVs,Palossi D.,IEEE Internet of Things Journal,23274662,9,3,1913-1929,2022-02-01,1 February 2022,10.1109/JIOT.2021.3091643,0,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich ZH,', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Università della Svizzera italiana', 'affiliation-city': 'Lugano', 'affiliation-country': 'Switzerland'}]",,Journal,ar,Article,,21100338350,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112167185', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112167185?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112167185&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112167185&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112167185,SCOPUS_ID:85112167185,2-s2.0-85112167185,Audio-Visual Autoencoding for Privacy-Preserving Video Streaming,Xu H.,IEEE Internet of Things Journal,23274662,9,3,1749-1761,2022-02-01,1 February 2022,10.1109/JIOT.2021.3089080,0,"[{'@_fa': 'true', 'affilname': 'Georgia State University', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}]",,Journal,ar,Article,,21100338350,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85109458695', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85109458695?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109458695&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109458695&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1110016821003859'}",https://api.elsevier.com/content/abstract/scopus_id/85109458695,SCOPUS_ID:85109458695,2-s2.0-85109458695,"Automatic diagnosis of COVID-19 disease using deep convolutional neural network with multi-feature channel from respiratory sound data: Cough, voice, and breath",Lella K.K.,Alexandria Engineering Journal,,61,2,1319-1334,2022-02-01,February 2022,10.1016/j.aej.2021.06.024,3,"[{'@_fa': 'true', 'affilname': 'National Institute of Technology Tiruchirappalli', 'affiliation-city': 'Tiruchirappalli', 'affiliation-country': 'India'}]",,Journal,ar,Article,,13907,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",11100168,S1110016821003859,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85108125006', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85108125006?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108125006&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108125006&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85108125006,SCOPUS_ID:85108125006,2-s2.0-85108125006,Impact of autoencoder based compact representation on emotion detection from audio,Patel N.,Journal of Ambient Intelligence and Humanized Computing,18685145,13,2,867-885,2022-02-01,February 2022,10.1007/s12652-021-02979-3,2,"[{'@_fa': 'true', 'affilname': 'Nirma University, Institute of Technology', 'affiliation-city': 'Ahmedabad', 'affiliation-country': 'India'}]",,Journal,ar,Article,,19400158593,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",18685137,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85101975516', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85101975516?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101975516&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101975516&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85101975516,SCOPUS_ID:85101975516,2-s2.0-85101975516,S-THAD: a framework for sensor-based temporal human activity detection from continuous data streams,Ehatisham-ul-Haq M.,Journal of Ambient Intelligence and Humanized Computing,18685145,13,2,1037-1051,2022-02-01,February 2022,10.1007/s12652-021-02931-5,0,"[{'@_fa': 'true', 'affilname': 'University of Engineering and Technology Taxila', 'affiliation-city': 'Taxila', 'affiliation-country': 'Pakistan'}, {'@_fa': 'true', 'affilname': 'Pak-Austria Fachhochschule: Institute of Applied Sciences and Technology', 'affiliation-city': 'Haripur', 'affiliation-country': 'Pakistan'}]",,Journal,ar,Article,,19400158593,0,False,,,18685137,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85101742423', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85101742423?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101742423&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101742423&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85101742423,SCOPUS_ID:85101742423,2-s2.0-85101742423,Domain-Invariant Similarity Activation Map Contrastive Learning for Retrieval-Based Long-Term Visual Localization,Hu H.,IEEE/CAA Journal of Automatica Sinica,23299274,9,2,313-328,2022-02-01,1 February 2022,10.1109/JAS.2021.1003907,0,"[{'@_fa': 'true', 'affilname': 'Shanghai Jiao Tong University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",,Journal,ar,Article,,21100367773,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",23299266,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112381507', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112381507?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112381507&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112381507&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112381507,SCOPUS_ID:85112381507,2-s2.0-85112381507,Taylor-rider-based deep convolutional neural network for image forgery detection in 3D lighting environment,Vinolin V.,Data Technologies and Applications,,56,1,103-131,2022-01-18,18 January 2022,10.1108/DTA-10-2020-0234,0,"[{'@_fa': 'true', 'affilname': 'Noorul Islam University', 'affiliation-city': 'Kanyakumari', 'affiliation-country': 'India'}]",,Journal,ar,Article,,21100857955,0,False,,,25149288,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123259985', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123259985?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123259985&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123259985&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123259985,SCOPUS_ID:85123259985,2-s2.0-85123259985,Review of robust video watermarking,Wang Y.,Journal of Image and Graphics,,27,1,27-42,2022-01-16,16 January 2022,10.11834/jig.210437,0,"[{'@_fa': 'true', 'affilname': 'Fudan University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",,Journal,re,Review,,21101021717,0,False,,,10068961,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123258080', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123258080?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123258080&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123258080&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123258080,SCOPUS_ID:85123258080,2-s2.0-85123258080,Deepfake video detection with feature interaction amongst key frames,Zhu K.,Journal of Image and Graphics,,27,1,188-202,2022-01-16,16 January 2022,10.11834/jig.210408,0,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",,Journal,ar,Article,,21101021717,0,False,,,10068961,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123249943', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123249943?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123249943&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123249943&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123249943,SCOPUS_ID:85123249943,2-s2.0-85123249943,3D mesh steganography and steganalysis: review and prospect,Zhou H.,Journal of Image and Graphics,,27,1,150-162,2022-01-16,16 January 2022,10.11834/jig.210371,0,"[{'@_fa': 'true', 'affilname': 'University of Science and Technology of China', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Simon Fraser University', 'affiliation-city': 'Burnaby', 'affiliation-country': 'Canada'}]",,Journal,re,Review,,21101021717,0,False,,,10068961,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123244832', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123244832?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123244832&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123244832&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123244832,SCOPUS_ID:85123244832,2-s2.0-85123244832,Research on video content security evaluation,Wu C.,Journal of Image and Graphics,,27,1,163-175,2022-01-16,16 January 2022,10.11834/jig.210500,0,"[{'@_fa': 'true', 'affilname': 'CHINA Electronics Standardization Institute', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,Journal,re,Review,,21101021717,0,False,,,10068961,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123232623', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123232623?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123232623&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123232623&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123232623,SCOPUS_ID:85123232623,2-s2.0-85123232623,An overview of visual DeepFake detection techniques,Wang R.,Journal of Image and Graphics,,27,1,43-62,2022-01-16,16 January 2022,10.11834/jig.210410,0,"[{'@_fa': 'true', 'affilname': 'Beijing University of Posts and Telecommunications', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,Journal,re,Review,,21101021717,0,False,,,10068961,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116891718', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116891718?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116891718&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116891718&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0003682X21005338'}",https://api.elsevier.com/content/abstract/scopus_id/85116891718,SCOPUS_ID:85116891718,2-s2.0-85116891718,"CAMNet: A controllable acoustic model for efficient, expressive, high-quality text-to-speech",Monge Alvarez J.,Applied Acoustics,1872910X,186,,,2022-01-15,15 January 2022,10.1016/j.apacoust.2021.108439,0,"[{'@_fa': 'true', 'affilname': 'Samsung Research UK', 'affiliation-city': 'Staines', 'affiliation-country': 'United Kingdom'}]",,Journal,ar,Article,108439,12946,0,False,,,0003682X,S0003682X21005338,
